Accession,X20141222_WOS521,X20141222_WOS526,X20141222_WOS5211,X20141222_WOS5216,X20141222_WOS522,X20141222_WOS527,X20141222_WOS5212,X20141222_WOS5217,X20141222_WOS523,X20141222_WOS528,X20141222_WOS5213,X20141222_WOS5218
Cre05.g247950.t1.2|PACid:30783128|,890.689631507645,776.389598871227,734.763099134732,801.527702128554,685.503438280635,705.606015798391,754.71379900861,822.53397003389,739.250630338592,769.311321335867,765.676691849808,717.355820087499
Cre07.g352850.t1.2|PACid:30774554|,1708.75053369686,1535.17283215639,1436.75195728526,1525.5187145789,1570.5924033715,1602.79400509979,1440.34287620884,1361.39739361889,1533.29232766507,1514.17398015116,1445.3599788240101,1403.98183770851
Cre06.g278086.t1.1|PACid:30778557|,533.814851351948,442.014536605438,475.547358453466,455.375141286109,520.432245492187,428.020581801175,549.93852347922,521.355155122402,487.412541541199,515.755717202421,473.974452383545,470.771646636053
Cre12.g522550.t1.2|PACid:30791919|,95.4058820204128,101.310901552124,88.4904444455776,52.5769404078116,85.5488450866269,82.9583465473985,99.6748419030071,111.179927383856,87.4692951355804,75.3323216101298,81.1243412257398,79.8611029432886
Cre12.g510400.t1.1|PACid:30793179|,740.943228613683,710.014318931184,702.245126066437,732.614769019708,689.16342469207,670.526182984667,678.967739714969,706.732618920458,676.589578808769,692.144835271451,717.073076443956,713.593610484503
P00167ups|CYB5_HUMAN_UPS,270.715572468977,260.436609185871,244.565728338862,233.380121850054,453.501198422056,500.250270045161,506.960204577316,481.244170552566,758.327913907977,816.370707321896,898.569963483918,888.141488189247
Cre06.g253350.t1.2|PACid:30778652|,552.813658553422,502.161345264853,522.317977845486,487.574701231644,427.934056822126,465.174007422418,369.440326933813,480.779586370645,506.718801546553,491.237472857196,501.135082285938,475.424459626715
Cre11.g467699.t1.1|PACid:30775630|,24.8909082062758,15.0197077930884,39.9827575683679,26.1971628346836,26.8000685556508,5.99978576655138,16.263569589893,18.0290166234555,29.4661431610127,13.0703834914037,35.1279771200853,5.65564811825179
Cre12.g489153.t1.1|PACid:30793408|,746.467403090051,729.572780701351,723.695600201709,842.049578639553,686.757791862356,730.48176705848,838.815859665564,570.231284191427,721.495754670739,676.99500748594,812.301764518934,814.218857976667
Cre12.g534250.t1.2|PACid:30791788|,401.589531867188,383.982248791485,389.78561296783,362.259130248715,450.275204158918,447.348695256792,406.282172244384,436.389252465739,560.797718281548,571.686456637796,556.169777704483,578.141277374065
Cre02.g099150.t1.2|PACid:30785773|,386.963184078011,350.676293483434,335.943028444098,397.767502494196,339.779476202829,443.790057647856,431.337901454495,435.278438863216,284.055693362692,294.071979989262,361.817766678792,412.244569101636
P01133ups|EGF_HUMAN_UPS,1094.93412169784,796.731363150783,1211.65337907354,1056.931360394,1799.14689805169,1925.01479970598,2215.78832601179,1696.23299823192,4014.86323362535,3378.76087911467,3889.5150860227,3272.35282251972
Cre12.g549350.t1.2|PACid:30793063|,1031.90561417438,972.657269839012,998.322365672446,956.584532898501,998.547694654087,925.634579145254,943.729995045059,916.960597709669,983.475885026891,928.400736220249,936.541283268606,948.905049790395
Cre05.g244950.t1.2|PACid:30782982|,475.679695478742,468.616706967965,411.591947940654,421.848469560356,407.450730430615,394.805699305439,439.013721908202,432.790442152505,405.523152418914,412.838606208335,415.712032659106,393.917486726045
Cre10.g465550.t1.1|PACid:30790230|,871.400226006311,850.040324371004,889.605799701582,893.911252321724,919.28844103561,794.060804552581,899.992088766168,869.425393200463,832.777633533785,807.665762435752,847.389847137326,797.689089834756
Cre03.g178250.t1.2|PACid:30787932|,638.08295300081,623.210089136218,586.042246049954,573.307328895199,580.105473626185,583.822873256886,548.999890897248,530.393987229219,583.158873401559,565.796851067845,528.505638129094,598.245425220519
Cre03.g193950.t1.2|PACid:30786908|,468.420242739846,397.605966333615,398.066830751174,401.133082270131,350.162854743724,374.787124453404,356.141012904198,408.595971620965,398.729489074493,360.473505999875,406.506900629817,383.136006543978
Cre14.g615000.t1.1|PACid:30776712|,509.138370912917,472.487714107258,523.110413900947,508.125314158345,448.657517584185,468.04814768021,481.628564543986,491.277624261716,518.370988836081,467.127334361567,427.062183584668,452.017992170002
Cre09.g401600.t1.2|PACid:30780672|,359.60482976492,361.776616186001,323.160410997841,357.925935409756,329.329325992504,360.698878005506,346.034609419773,368.578008114996,323.416918455205,350.177349420417,372.054009543783,399.124235288195
Cre08.g378000.t1.2|PACid:30773645|,657.997217620743,707.88053269326,626.982753180194,597.277347891087,596.482335563338,618.744672036377,532.802909631449,596.677548071512,708.651110734417,640.732512331114,569.709896012261,639.548210223154
Cre12.g501200.t1.2|PACid:30793462|,1306.41388145955,1318.12920420488,1349.9233639106901,1386.44607262222,1390.48145754584,1350.02740957041,1356.9048286998,1274.70712422693,1219.92822362701,1191.8078272031,1149.47513016089,1369.64268980529
Cre01.g029750.t1.1|PACid:30789698|,270.922915742078,283.650403868499,249.347151581934,205.801842588294,273.13413777665,284.059755682025,265.195691390941,227.079567173203,274.053604808381,254.872574627672,270.858403825384,231.176431315353
Cre17.g739550.t1.1|PACid:30782175|,411.132238750326,468.761825159477,406.640002956898,443.521548657802,476.716784079336,399.216249835343,315.564500475376,281.715872919146,434.03858427674,456.334079223386,493.699006258992,490.182431394442
Cre17.g697650.t1.1|PACid:30782863|,449.826562703472,420.658037322529,326.750232424048,385.783003990006,291.517596255305,370.521520959512,305.984348137213,383.833603856091,343.246175028137,228.510327915541,341.419790074067,413.250025536977
P08263ups|GSTA1_HUMAN_UPS,146.284366822759,92.5978366070713,95.3989509416986,122.179156376353,139.889578114238,217.200882227939,300.227163220706,203.218936494805,350.335662520298,453.404597774645,380.64543338424,401.884415370671
Cre07.g318450.t1.2|PACid:30774741|,649.205938172029,599.206282163954,569.608076449379,634.283306260562,608.39288321057,573.388198890697,582.9378326932,614.772481521344,567.177459814919,587.61461013677,630.38931119203,601.133218839289
Cre12.g551800.t1.2|PACid:30793316|,383.837630289592,342.566156363759,320.724577624289,368.217231738374,426.997772760003,383.293897776164,395.820065977128,358.555126913425,367.857112764606,382.118997641958,428.621959332241,388.036677864234
Cre02.g078507.t1.2|PACid:30785671|,330.691057745486,327.685978478427,374.539788557758,349.712331106244,368.835759984721,315.960818142168,353.026598330933,328.922808520225,345.463404855893,313.872187122552,367.601218543057,302.891855318693
Cre09.g408300.t1.2|PACid:30781492|,443.550846094611,392.255281744502,407.58172444412,437.54326142279,475.996435823617,443.757325278859,408.104615609109,354.621112113639,423.8406435052,456.611136916847,411.097375143367,424.207504153666
Cre10.g428200.t1.2|PACid:30790390|,572.212834443615,565.564443415099,557.665417664868,540.891922868194,524.394076632646,587.004632849353,542.690985414616,588.653064341262,548.520047994232,509.712108856886,602.467198731387,539.208980112363
Cre06.g257950.t1.2|PACid:30779940|,305.258500358226,303.012589617291,269.5966345575,272.395936973,295.410915945305,278.549490174899,256.426083211401,252.346223369748,290.968201915846,267.557305941134,246.337600032234,274.679051356217
Cre03.g202113.t1.1|PACid:30786901|,321.423309521083,388.489963317671,526.131748020297,572.908106787281,498.289531393852,448.30010821117,483.012738852791,437.44964889765,527.972191231464,471.164718157419,526.692002992113,348.977711621622
Cre05.g233950.t1.2|PACid:30783298|,807.693584392202,766.622443767326,746.606022710544,711.893370565595,731.334368640069,750.740312652182,634.103365717098,636.866912464104,713.937816283306,713.550786309682,632.239254238662,660.855089417144
Cre02.g110350.t1.2|PACid:30785261|,375.100565136405,480.49671418275,464.016643546022,493.589622908577,361.574818962494,258.831385625044,596.684495577879,393.998829671402,466.738407229865,551.589779724494,459.672843823592,588.815825141985
Cre12.g523200.t1.1|PACid:30792941|,197.303520864016,176.343498311705,192.296794291748,178.408834041024,175.504643212355,172.988086773768,178.721868497092,165.842766172492,203.518667441461,170.916045480393,179.076352160844,192.79309659727
Cre12.g495650.t1.2|PACid:30792560|,230.353799330956,226.789757112252,265.163307161001,239.113507083195,328.502538289108,241.09874498296,241.037954279815,241.638670253611,244.225966378414,255.197895666489,199.068689452171,233.606310120985
Cre03.g155650.t1.2|PACid:30786806|,292.649520505639,300.100971541212,302.201505338935,286.769870836619,288.349413791171,277.537933582975,369.354857861129,278.734742828395,277.664687743061,280.024312436173,310.824836913723,279.664968587304
Cre04.g218150.t1.2|PACid:30791276|,381.389660443407,323.062547603175,322.0734582267,277.570245164134,362.325927184364,321.138339787224,302.921314854122,275.791400664787,340.931907721362,353.786235086736,318.73247167656,349.078049561727
Cre10.g436100.t1.1|PACid:30790491|,5.25930964579537,16.5716773741021,13.3320954050517,8.10923890824021,13.8411381103023,12.5206853374639,17.0838920293754,20.4740375818996,11.9193448324322,10.5004129138202,15.4913359341058,17.2460557974575
Cre17.g724550.t1.2|PACid:30782360|,325.713030403924,330.93949932785,318.396068081659,300.999751347769,285.37596188057,289.144184743838,319.335524636293,237.463662613151,253.31933531979,285.740033837034,291.660791731015,306.556915198476
Cre10.g444800.t1.2|PACid:30790287|,306.792868683551,280.46679993087,288.308054266278,260.188476562317,280.670807027055,282.434793394957,267.671253867918,288.388265277127,246.747654269241,258.308579043623,287.649383912893,268.469621392268
Cre16.g673109.t1.1|PACid:30778017|,271.725829008181,270.638908605934,298.915947324283,266.818620651946,231.070790840747,289.226201031808,308.326270868388,290.981747070588,263.684966727673,316.286880162437,325.327214082328,263.541188569221
Cre13.g579550.t1.1|PACid:30784747|,408.901292784259,363.670790308102,379.945689490624,381.783340911679,355.755103642343,354.430938623025,369.475888461867,365.627504755892,318.462719553657,357.858109300271,393.403593152062,351.47899930584
Cre13.g603850.t1.2|PACid:30784224|,665.306644125343,582.007098471925,630.727506264016,679.197468979367,606.461578107099,574.427436322851,632.393179386028,652.427886142429,639.677627635906,660.198087440484,711.295422059112,732.840904870299
Cre13.g603500.t1.2|PACid:30784490|,555.455179100569,545.162967799639,581.07207132411,610.344839255936,513.02853797215,524.448705031167,579.795324441263,545.355368359084,539.790576656802,576.867740874249,601.83288466768,562.768648569817
Cre02.g142352.t1.1|PACid:30785235|,11.8020581337673,16.2748871184995,17.5080024772376,17.323398370497,6.3906766191784,21.6724499565987,10.8917036427718,6.08823413661345,13.0022157442246,8.72913514425204,7.75000533848524,7.22029338114001
Cre02.g085900.t1.2|PACid:30785748|,492.944051222776,524.747872572018,509.961812195537,464.841174335543,543.223757901471,469.094735591147,471.948965396516,615.186197023732,503.169841041142,441.886333146724,488.381186590977,483.997047900446
Cre17.g705400.t1.2|PACid:30782060|,526.181840499157,529.643337015967,632.900870267505,325.562525765774,638.394519760814,459.813677700285,634.626880184913,126.447207597322,629.104815463438,463.45723370038,655.199759520498,498.43881557692
Cre07.g344350.t1.2|PACid:30774727|,216.515241534965,184.276778001796,203.059583994296,185.090991285379,180.213339299175,176.055504221831,203.541183294668,180.78413407434,196.850452947829,189.521894813944,266.510496910647,178.809761481511
Cre17.g697450.t1.2|PACid:30782733|,560.649760725389,548.098682498088,519.822963587966,523.162062793613,500.180925230368,513.161939748771,517.416387978151,530.401756695227,452.252280777437,516.539993814422,519.696236033968,509.881105708331
Cre12.g490000.t1.2|PACid:30792971|,235.614466889152,227.420788255548,232.140432364883,401.079673675343,459.877867366989,327.1542502248,228.263280876258,305.342080572874,413.622896954495,591.882597630106,301.559737721884,368.310992411459
Cre12.g522800.t1.2|PACid:30792969|,57.2080004841346,19.2859080734713,12.5783386230481,30.4908780648232,25.0729741627986,68.9084698218518,21.3922942462054,52.5530171263562,14.2256686073221,11.2075464700311,47.5364073080129,7.9176680916217
Cre02.g083950.t1.1|PACid:30785522|,490.852618905289,546.766619524123,531.700319056307,491.225278337918,466.068238880926,535.095340632843,524.383628057129,539.234582211541,526.69001853058,522.128817331029,525.583748495009,595.17109810751
Cre12.g557250.t1.2|PACid:30793327|,240.995836826774,222.262811849845,195.432779020337,207.370884563317,237.207324041108,228.857438440136,215.338584054514,221.770748211078,227.967804138087,209.858343736855,211.355513551529,217.109137902332
Cre12.g496700.t1.2|PACid:30792698|,400.751470215496,376.957048367418,429.387055672737,375.112114720163,352.903978291143,368.48566254769,386.189420178884,428.721774757475,394.391835354608,418.766256432318,411.8852578818,369.705299675376
Cre06.g311850.t1.1|PACid:30779344|,283.437219589842,246.011857589746,248.91278398582,216.614369677285,238.395891476691,223.219077627684,238.95604720939,236.90490359475,238.480041894011,197.959779738115,201.010836405215,202.090689648818
Cre02.g092350.t1.2|PACid:30784988|,488.490923515355,495.217820946137,488.289209206426,423.670530434936,464.702977318444,489.600053594887,471.125234828644,473.107937832249,470.376077022414,453.991087785886,458.012172986675,444.098399473473
Cre09.g410100.t1.2|PACid:30780876|,476.314223760212,391.868292074921,333.545377254471,363.328230634827,412.133725550791,283.396981035207,428.164066971043,290.94077299707,303.635011897245,467.352962654447,318.60354723922,383.965196770653
gi|41179025|ref|NP_958381.1|,210.641157627979,225.586287836047,234.16298567452,235.616432917231,203.59217044502,213.000742863392,220.662673343323,193.368634754459,216.599723134069,208.896039644683,219.689060474202,202.920209952513
Cre05.g242350.t1.2|PACid:30783437|,337.579275995899,317.325061117228,312.893794740103,324.038340006778,325.992767424927,322.650319121902,239.437925538049,286.798498754479,369.563983460932,328.668364367034,342.411714835825,397.170708259757
Cre09.g387400.t1.1|PACid:30781405|,95.8214280165624,99.3365333879403,135.509663437674,119.837697862318,112.763877210449,123.769494477365,79.4530833444055,60.8378188861399,109.229948476774,118.261358310677,123.455722125093,109.935950972826
gi|41179011|ref|NP_958366.1|,136.441309190821,145.070042549902,130.554647564037,129.043350289618,139.385385230762,131.647912104425,125.644243674657,144.982272311495,99.0206411274347,93.6265989998606,127.835856027564,135.174220271025
Cre12.g551900.t1.2|PACid:30792387|,443.52653580065,434.537686736022,437.513816518394,447.717206767991,441.974208698716,391.976306959875,421.976030530462,410.406246181907,429.689316954802,438.547438655722,407.947941087873,414.308009924249
